"Type","Breed1","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","AgeYears","NumColors","AllMeds"
"2","266","1","1","7","0","2","1","2","2","2","1",1,15,0,4,"2",0,"2",6
"2","266","1","6","7","0","1","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"2","266","3","1","4","7","1","1","2","1","2","1",5,0,0,2,"4",0,"3",5
"2","266","1","1","7","0","2","2","2","2","2","1",1,30,0,2,"4",0,"2",6
"2","266","2","2","4","7","2","1","1","1","1","1",1,0,0,1,"4",1,"3",3
"2","266","1","1","0","0","1","1","3","3","3","1",1,0,0,4,"2",0,"1",9
"2","266","2","1","2","4","1","1","1","1","2","1",1,0,0,5,"0",0,"3",4
"2","266","1","1","4","7","2","1","2","2","2","1",1,50,0,4,"3",0,"3",6
"2","266","3","1","3","4","1","1","2","2","2","1",2,0,0,5,"3",0,"3",6
"2","266","2","1","6","0","2","1","1","1","2","1",1,0,0,19,"1",0,"2",4
"2","266","1","2","6","7","2","1","2","2","2","1",2,0,1,4,"2",0,"3",6
"2","266","2","1","4","7","2","1","2","2","2","1",1,0,0,7,"3",0,"3",6
"2","266","1","1","6","7","2","1","2","1","1","1",2,30,0,2,"0",0,"3",4
"2","266","2","4","0","0","3","1","1","1","2","1",1,0,0,10,"4",3,"1",4
"2","266","2","1","3","7","1","1","2","2","2","1",1,0,0,3,"1",0,"3",6
"2","266","2","1","6","7","1","1","3","3","3","1",1,0,0,4,"2",0,"3",9
"2","266","2","1","2","4","1","1","2","2","2","1",1,0,0,13,"3",0,"3",6
"2","266","1","1","2","7","1","1","1","1","1","1",1,100,0,3,"3",0,"3",3
"2","266","1","1","2","7","2","1","2","2","2","1",1,0,0,3,"3",0,"3",6
"2","266","1","1","6","0","4","2","2","2","2","1",1,0,0,6,"2",0,"2",6
"2","266","1","4","7","0","2","1","1","1","2","1",2,0,0,5,"1",0,"2",4
"2","266","2","4","7","0","2","3","2","2","2","1",1,0,0,1,"4",0,"2",6
"2","266","2","2","6","0","2","1","2","1","2","1",1,0,0,5,"4",0,"2",5
"2","266","3","2","3","7","2","1","2","2","2","1",3,0,0,5,"3",0,"3",6
"2","266","2","1","2","0","1","1","2","2","2","1",1,0,0,9,"3",0,"2",6
"2","266","3","1","7","0","2","1","2","2","2","1",5,0,0,4,"2",4,"2",6
"2","266","3","1","3","7","2","1","2","2","2","1",5,0,0,8,"2",0,"3",6
"2","266","1","6","7","0","2","1","1","1","2","1",3,0,0,2,"2",0,"2",4
"2","266","1","2","5","0","1","1","2","1","2","1",1,0,0,3,"2",0,"2",5
"2","266","1","1","2","7","2","1","2","2","2","1",1,0,0,3,"2",0,"3",6
"2","266","1","2","0","0","2","1","1","3","1","1",1,0,0,2,"4",1,"1",5
"2","266","2","1","6","7","1","1","1","3","3","2",1,0,0,4,"3",1,"3",7
"2","266","1","1","7","0","2","1","2","1","2","1",1,30,0,5,"1",0,"2",5
"2","266","1","1","2","6","2","2","2","2","2","1",1,0,0,3,"1",0,"3",6
"2","266","1","1","7","0","1","2","2","2","2","1",1,0,0,3,"2",0,"2",6
"2","266","1","6","0","0","2","1","2","2","2","1",1,0,0,3,"4",1,"1",6
"2","266","2","1","5","0","2","1","2","2","2","1",1,170,2,4,"2",0,"2",6
"2","266","2","7","0","0","2","1","2","1","2","1",1,0,0,1,"3",1,"1",5
"2","266","2","1","2","6","3","1","1","1","1","1",1,100,0,1,"4",1,"3",3
"2","266","2","3","0","0","2","1","2","1","2","1",1,0,1,3,"3",0,"1",5
"2","266","2","2","5","6","1","1","2","2","2","1",1,0,0,5,"3",0,"3",6
"2","266","1","1","7","0","2","2","1","1","1","1",1,0,0,2,"3",2,"2",3
"2","266","2","2","5","0","1","1","2","2","2","1",1,0,0,3,"4",0,"2",6
"2","266","2","1","6","0","2","1","2","1","2","1",1,0,0,1,"2",0,"2",5
"2","266","2","4","7","0","2","1","2","2","2","1",1,0,0,5,"4",1,"2",6
"2","266","2","1","0","0","2","1","2","2","2","1",1,0,0,11,"1",0,"1",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,0,30,"2",0,"2",5
"2","266","3","2","6","7","1","1","2","2","2","1",2,0,0,4,"4",0,"3",6
"2","266","3","1","3","7","2","2","1","1","1","1",6,0,0,5,"4",1,"3",3
"2","266","1","1","3","7","2","1","1","1","1","1",2,50,0,6,"4",2,"3",3
"2","266","2","1","0","0","2","1","1","1","2","1",1,0,0,1,"3",1,"1",4
"2","266","3","2","7","0","1","1","2","2","2","1",4,0,0,4,"0",0,"2",6
"2","266","1","3","5","7","2","1","2","1","2","1",1,0,0,4,"1",0,"3",5
"2","266","2","2","3","7","2","1","3","3","3","1",1,0,0,3,"3",0,"3",9
"2","266","1","1","2","7","1","1","2","1","2","1",4,0,0,5,"2",0,"3",5
"2","266","1","1","2","3","2","1","2","2","2","1",1,0,0,3,"4",1,"3",6
"2","266","2","1","0","0","2","1","2","2","2","1",3,0,0,4,"2",0,"1",6
"2","266","1","1","5","6","2","1","2","1","2","1",2,0,0,4,"2",1,"3",5
"2","266","1","2","7","0","1","1","2","2","2","1",1,0,0,4,"4",0,"2",6
"2","266","2","1","7","0","2","2","2","2","2","1",1,0,0,3,"1",0,"2",6
"2","266","2","1","3","7","2","1","3","3","2","1",1,0,0,1,"4",2,"3",8
"2","266","2","2","5","6","2","1","2","2","2","1",1,0,0,1,"3",0,"3",6
"2","266","1","1","7","0","2","1","2","2","2","1",1,0,0,3,"2",0,"2",6
"2","266","2","2","5","7","1","1","1","1","1","1",1,80,0,2,"4",3,"3",3
"2","266","2","2","3","6","2","2","2","1","2","1",1,0,0,7,"2",0,"3",5
"2","266","2","5","6","7","1","1","2","1","2","1",1,0,0,5,"3",0,"3",5
"2","266","2","1","2","0","2","1","2","2","2","1",1,0,0,1,"1",0,"2",6
"2","266","2","7","0","0","1","1","2","2","2","1",1,0,0,4,"1",0,"1",6
"2","266","3","1","2","7","1","1","2","2","2","1",5,0,0,5,"3",0,"3",6
"2","266","1","1","2","3","3","1","1","3","3","1",1,0,0,0,"4",1,"3",7
"2","266","2","1","5","7","2","1","1","1","1","1",1,0,0,1,"3",3,"3",3
"2","266","3","1","2","0","2","1","2","1","2","1",2,0,0,5,"3",0,"2",5
"2","266","1","5","7","0","1","1","2","2","2","1",1,50,0,3,"2",0,"2",6
"2","266","2","1","2","6","2","1","1","1","1","1",1,0,0,2,"3",1,"3",3
"2","266","2","1","5","7","2","1","2","2","2","1",2,0,0,1,"1",0,"3",6
"2","266","1","1","0","0","2","1","2","2","2","1",1,0,0,2,"4",0,"1",6
"2","266","2","4","7","0","2","1","2","2","2","1",1,0,0,7,"2",0,"2",6
"2","266","1","1","7","0","1","1","1","1","2","1",1,30,0,4,"1",0,"2",4
"2","266","1","1","0","0","1","1","2","1","2","1",1,0,0,4,"4",0,"1",5
"2","266","3","1","6","7","2","1","2","2","2","1",3,0,0,3,"1",0,"3",6
"2","266","3","2","5","7","1","1","2","2","2","1",4,0,0,5,"4",0,"3",6
"2","266","2","4","7","0","2","1","2","1","2","1",1,0,0,9,"4",0,"2",5
"2","266","1","2","5","0","2","1","1","1","2","1",1,0,0,4,"1",0,"2",4
"2","266","3","1","4","7","2","1","1","1","1","1",2,0,0,3,"2",1,"3",3
"2","266","3","1","2","7","2","1","2","2","2","1",3,0,0,3,"4",0,"3",6
"2","266","1","5","0","0","2","1","1","1","1","1",1,0,0,11,"2",0,"1",3
"2","266","3","1","2","6","3","1","1","1","1","2",2,0,0,8,"2",1,"3",3
"2","266","2","6","7","0","2","1","1","1","2","1",1,0,0,2,"4",0,"2",4
"2","266","1","4","7","0","2","1","2","2","2","2",1,0,0,2,"4",2,"2",6
"2","266","2","2","6","0","2","1","2","2","2","1",1,0,0,9,"0",0,"2",6
"2","266","1","2","0","0","1","1","2","2","2","1",1,20,0,2,"1",0,"1",6
"2","266","3","1","3","6","1","1","2","2","2","1",5,0,0,6,"1",1,"3",6
"2","266","3","1","6","7","1","1","3","3","3","1",4,0,0,5,"1",0,"3",9
"2","266","3","1","7","0","2","2","2","2","2","1",4,0,0,1,"3",0,"2",6
"2","266","1","3","0","0","2","1","2","1","2","1",1,0,1,7,"1",0,"1",5
"2","266","2","1","5","7","2","1","2","2","2","1",1,0,0,2,"2",0,"3",6
"2","266","2","6","7","0","1","1","2","1","2","1",1,0,0,2,"4",0,"2",5
"2","266","1","1","6","7","2","1","2","2","2","1",1,0,0,7,"2",0,"3",6
"2","266","3","2","3","7","2","1","2","2","2","1",4,0,0,4,"3",0,"3",6
"2","266","2","2","3","6","1","1","2","2","2","1",1,0,0,4,"3",0,"3",6
"2","266","1","1","6","7","2","1","1","1","2","1",1,0,0,8,"3",0,"3",4
"2","266","1","1","7","0","2","1","2","1","2","1",1,0,1,9,"3",1,"2",5
"2","266","1","3","5","0","2","1","2","2","2","1",1,0,0,2,"3",0,"2",6
"2","266","3","1","2","7","1","1","2","2","2","1",4,0,0,10,"2",0,"3",6
"2","266","2","1","6","7","2","1","1","1","2","1",1,0,0,9,"3",0,"3",4
"2","266","3","6","0","0","1","1","2","2","2","1",3,0,0,4,"4",0,"1",6
"2","266","1","7","0","0","2","2","1","1","2","1",1,0,0,1,"2",0,"1",4
"2","266","2","1","2","7","2","1","2","1","3","1",1,0,0,4,"3",0,"3",6
"2","266","2","1","7","0","1","1","2","1","2","2",1,0,0,2,"1",0,"2",5
"2","266","2","1","4","7","2","1","1","1","1","1",1,50,0,5,"3",2,"3",3
"2","266","1","1","2","3","2","1","2","2","2","1",1,0,0,2,"4",2,"3",6
"2","266","1","1","0","0","2","1","2","2","2","1",1,0,0,2,"1",0,"1",6
"2","266","1","7","0","0","2","1","2","2","2","1",1,10,0,3,"2",0,"1",6
"2","266","3","4","0","0","3","1","2","2","2","1",5,0,0,1,"3",2,"1",6
"2","266","2","1","2","7","2","1","2","2","2","1",1,0,0,1,"4",1,"3",6
"2","266","3","1","6","7","1","1","2","2","2","1",4,0,0,3,"1",0,"3",6
"2","266","1","1","7","0","2","1","3","3","3","1",1,0,0,2,"2",0,"2",9
"2","266","2","6","7","0","1","1","2","1","2","1",1,0,0,10,"2",0,"2",5
"2","266","2","3","4","5","2","1","1","1","2","1",1,0,0,1,"4",0,"3",4
"2","266","3","1","2","3","2","1","2","2","2","1",3,0,0,1,"3",0,"3",6
"2","266","2","1","0","0","2","2","3","3","3","1",1,0,0,6,"4",1,"1",9
"2","266","1","1","7","0","3","1","3","3","3","1",1,0,0,13,"1",0,"2",9
"2","266","3","1","6","0","2","2","2","2","2","1",4,0,0,3,"3",0,"2",6
"2","266","1","1","7","0","2","1","2","2","2","1",1,0,0,6,"3",0,"2",6
"2","266","2","6","7","0","1","2","2","1","2","1",1,0,0,1,"0",0,"2",5
"2","266","3","1","4","7","1","1","2","2","2","1",4,0,0,4,"3",0,"3",6
"2","266","1","5","0","0","3","1","1","1","2","3",1,0,0,11,"3",2,"1",4
"2","266","2","2","6","7","2","1","2","1","2","1",1,0,0,2,"4",1,"3",5
"2","266","2","1","2","7","2","1","1","1","2","1",1,0,0,3,"4",2,"3",4
"2","266","1","1","0","0","2","1","3","3","2","1",1,0,0,1,"4",0,"1",8
"2","266","2","1","7","0","1","1","2","1","2","1",1,0,0,3,"1",0,"2",5
"2","266","2","4","7","0","2","1","1","1","2","1",1,0,0,2,"2",0,"2",4
"2","266","1","2","5","7","2","1","2","2","2","1",1,0,0,2,"3",0,"3",6
"2","266","2","3","4","7","1","1","2","2","1","1",1,0,0,2,"2",6,"3",5
"2","266","3","1","2","7","2","1","2","2","2","1",3,0,0,2,"1",0,"3",6
"2","266","2","3","6","0","2","1","2","2","2","1",2,0,0,3,"3",0,"2",6
"2","266","1","1","0","0","1","1","2","2","2","1",1,0,0,1,"4",0,"1",6
"2","266","2","7","0","0","2","1","2","1","2","1",1,0,0,1,"2",0,"1",5
"2","266","1","3","0","0","2","1","2","1","2","1",1,0,0,5,"2",0,"1",5
"2","266","2","6","7","0","2","1","2","2","2","1",1,0,0,5,"4",4,"2",6
"2","266","1","1","6","0","2","1","2","3","2","1",1,0,0,8,"3",0,"2",7
"2","266","2","1","5","7","2","1","2","1","2","1",1,0,0,1,"3",0,"3",5
"2","266","3","6","0","0","1","1","2","1","2","1",2,0,0,5,"4",0,"1",5
"2","266","2","6","0","0","1","1","2","2","2","1",1,0,0,6,"1",0,"1",6
"2","266","2","2","0","0","1","1","2","1","2","1",6,0,0,1,"2",0,"1",5
"2","266","3","1","2","7","1","1","2","2","2","1",2,0,0,3,"2",0,"3",6
"2","266","3","1","4","7","1","1","2","1","2","1",3,0,0,9,"3",0,"3",5
"2","266","3","1","5","6","2","2","2","2","2","1",4,0,0,4,"2",0,"3",6
"2","266","2","2","0","0","1","1","1","1","2","1",1,100,0,1,"4",0,"1",4
"2","266","1","2","6","7","2","1","3","3","3","1",1,0,0,0,"4",0,"3",9
"2","266","2","1","7","0","1","1","2","1","2","1",1,0,0,3,"4",0,"2",5
"2","266","2","5","6","0","2","1","3","3","2","1",1,50,0,1,"4",0,"2",8
"2","266","3","2","5","7","1","1","2","2","2","1",7,0,0,1,"1",0,"3",6
"2","266","3","1","6","7","1","1","2","2","2","1",4,0,0,6,"3",0,"3",6
"2","266","1","4","7","0","2","1","2","1","2","1",1,150,0,5,"2",0,"2",5
"2","266","1","4","7","0","1","1","2","1","2","1",1,0,0,5,"3",0,"2",5
"2","266","2","2","5","7","3","1","1","1","1","1",1,0,0,2,"2",3,"3",3
"2","266","1","1","7","0","2","1","1","1","1","1",1,0,0,1,"4",1,"2",3
"2","266","2","1","7","0","1","1","1","1","2","1",1,0,0,3,"3",0,"2",4
"2","266","1","1","6","0","2","1","2","2","2","1",1,50,0,4,"1",0,"2",6
"2","266","1","1","7","0","1","1","2","2","3","1",2,0,0,5,"1",0,"2",7
"2","266","1","1","7","0","2","2","1","1","2","1",1,0,0,3,"3",0,"2",4
"2","266","3","1","7","0","2","1","2","2","2","1",4,0,0,1,"2",0,"2",6
"2","266","1","6","7","0","1","1","2","2","2","1",2,0,0,9,"1",0,"2",6
"2","266","2","7","0","0","1","1","1","1","1","1",3,0,0,2,"1",0,"1",3
"2","266","1","1","2","6","3","1","2","2","2","1",3,0,0,4,"1",0,"3",6
"2","266","1","6","7","0","2","1","2","1","2","1",1,0,0,1,"4",1,"2",5
"2","266","1","3","7","0","2","1","2","2","2","1",1,0,0,3,"4",1,"2",6
"2","266","1","1","5","6","1","1","2","2","2","1",1,0,0,5,"1",0,"3",6
"2","266","1","3","0","0","2","2","1","1","2","1",1,0,0,2,"2",0,"1",4
"2","266","1","2","7","0","2","1","1","1","2","1",1,0,0,1,"4",0,"2",4
"2","266","2","1","2","0","2","1","2","2","2","1",1,20,0,1,"4",0,"2",6
"2","266","2","1","0","0","1","1","2","2","2","1",1,0,0,3,"4",0,"1",6
"2","266","1","1","0","0","1","1","2","2","2","1",1,0,0,2,"4",0,"1",6
"2","266","1","2","3","4","2","3","2","1","2","1",1,80,0,7,"1",0,"3",5
"2","266","2","1","7","0","2","1","2","1","2","1",3,50,0,8,"3",0,"2",5
"2","266","2","6","7","0","2","1","2","1","2","2",1,0,0,6,"1",0,"2",5
"2","266","3","1","3","7","2","2","2","2","2","2",4,0,0,3,"3",2,"3",6
"2","266","1","1","5","0","1","1","2","1","2","1",1,0,0,4,"1",0,"2",5
"2","266","2","7","0","0","1","1","1","1","2","1",1,0,0,3,"1",0,"1",4
"2","266","1","1","3","7","1","1","2","1","2","1",2,0,0,1,"2",0,"3",5
"2","266","1","1","6","7","1","1","1","1","2","1",1,0,1,4,"2",0,"3",4
"2","266","3","2","6","0","2","2","2","2","2","1",4,0,0,4,"4",1,"2",6
"2","266","1","5","0","0","1","1","2","2","2","1",1,50,0,2,"4",0,"1",6
"2","266","1","2","5","6","1","1","1","1","2","1",1,0,0,5,"2",0,"3",4
"2","266","1","3","4","7","2","1","1","1","1","1",1,0,0,2,"4",4,"3",3
"2","266","1","3","0","0","2","1","1","1","1","1",1,0,0,3,"4",1,"1",3
"2","266","3","1","2","3","2","1","1","1","3","1",3,0,0,4,"2",0,"3",5
"2","266","2","5","6","7","2","1","2","1","1","1",1,0,0,16,"2",3,"3",4
"2","266","1","1","2","0","1","2","2","2","2","1",1,0,0,2,"0",0,"2",6
"2","266","2","1","6","0","1","1","2","2","2","1",1,0,0,2,"4",0,"2",6
"2","266","2","1","3","7","2","1","1","1","1","1",1,0,0,10,"1",0,"3",3
"2","266","2","4","7","0","2","1","2","2","2","1",1,0,0,1,"3",0,"2",6
"2","266","3","2","3","6","2","1","2","2","2","1",2,0,0,14,"4",0,"3",6
"2","266","1","3","0","0","2","1","2","2","2","1",1,0,0,1,"4",1,"1",6
"2","266","1","1","2","7","1","1","3","3","3","1",1,0,0,9,"2",0,"3",9
"2","266","2","6","7","0","2","1","2","1","1","1",1,0,0,10,"4",1,"2",4
"2","266","1","6","0","0","2","2","2","1","2","1",1,10,0,3,"2",1,"1",5
"2","266","1","2","0","0","2","1","2","1","1","1",1,0,0,2,"2",0,"1",4
"2","266","1","1","7","0","2","2","1","1","2","1",1,0,0,11,"3",0,"2",4
"2","266","1","6","7","0","2","1","2","2","1","1",1,0,0,1,"4",2,"2",5
"2","266","3","1","4","7","1","1","2","2","2","1",2,0,1,5,"1",0,"3",6
"2","266","3","1","6","7","1","1","2","2","2","1",3,0,0,4,"3",0,"3",6
"2","266","2","1","2","0","2","1","2","2","1","1",1,0,0,3,"4",1,"2",5
"2","266","3","4","5","7","1","1","2","2","3","1",4,0,0,1,"4",0,"3",7
"2","266","1","1","7","0","2","1","1","1","2","1",1,120,0,4,"2",0,"2",4
"2","266","3","2","4","6","1","1","2","2","2","1",4,0,0,4,"2",0,"3",6
"2","266","1","2","6","0","1","1","1","1","2","1",1,50,0,1,"2",0,"2",4
"2","266","2","2","0","0","1","1","2","2","2","1",1,0,1,2,"2",0,"1",6
"2","266","2","7","0","0","1","1","2","2","1","1",1,0,0,3,"3",0,"1",5
"2","266","1","1","7","0","2","1","3","3","2","1",1,0,0,9,"3",0,"2",8
"2","266","2","6","7","0","2","1","2","1","2","1",1,0,1,7,"2",0,"2",5
"2","266","1","1","7","0","2","1","2","2","1","1",1,0,0,1,"4",3,"2",5
"2","266","2","6","7","0","2","1","1","1","1","1",1,50,0,10,"4",1,"2",3
"2","266","1","1","4","0","2","1","2","1","2","1",3,0,0,1,"1",0,"2",5
"2","266","1","3","7","0","1","1","1","1","2","1",1,100,0,6,"1",0,"2",4
"2","266","2","4","7","0","1","1","3","3","3","1",1,0,0,2,"1",0,"2",9
"2","266","2","3","6","7","1","1","1","1","1","1",1,0,0,1,"2",0,"3",3
"2","266","2","1","7","0","1","1","1","1","1","1",1,1,0,1,"4",0,"2",3
"2","266","2","1","7","0","1","1","3","3","3","2",1,0,0,1,"4",0,"2",9
"2","266","1","1","6","7","2","2","1","1","2","1",1,0,0,5,"1",0,"3",4
"2","266","2","2","0","0","2","1","2","1","2","1",1,0,0,8,"1",0,"1",5
"2","266","2","1","2","0","2","1","2","2","2","1",1,0,0,11,"3",0,"2",6
"2","266","2","1","3","7","2","1","2","2","2","1",1,10,0,4,"3",1,"3",6
"2","266","1","1","7","0","1","1","2","2","2","1",1,0,0,2,"1",0,"2",6
"2","266","1","6","0","0","2","1","2","2","2","1",1,0,0,3,"3",0,"1",6
"2","266","2","6","0","0","1","1","2","2","2","1",1,0,0,1,"1",0,"1",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,30,0,5,"1",0,"2",5
"2","266","2","7","0","0","1","1","2","1","2","2",1,0,0,4,"1",0,"1",5
"2","266","1","6","0","0","2","1","2","1","2","1",1,0,0,3,"1",0,"1",5
"2","266","1","3","0","0","2","1","2","2","2","1",1,0,0,2,"4",0,"1",6
"2","266","1","1","7","0","2","1","2","1","2","1",1,50,0,4,"3",0,"2",5
"2","266","2","1","3","7","2","1","1","1","1","1",1,50,0,1,"3",1,"3",3
"2","266","3","1","2","7","1","1","2","2","1","1",4,0,0,12,"4",2,"3",5
"2","266","2","1","7","0","2","1","2","2","2","1",1,0,0,1,"4",0,"2",6
"2","266","3","1","2","3","2","1","2","2","2","1",5,0,0,3,"4",0,"3",6
"2","266","1","6","0","0","2","1","1","1","1","1",1,0,0,5,"3",1,"1",3
"2","266","2","1","7","0","1","1","2","2","2","1",1,0,0,1,"1",0,"2",6
"2","266","2","1","4","7","2","1","2","1","2","1",1,0,0,3,"2",0,"3",5
"2","266","3","1","4","6","2","1","2","1","2","1",5,0,0,11,"2",0,"3",5
"2","266","1","4","5","7","3","2","2","1","2","1",1,0,0,8,"2",1,"3",5
"2","266","1","3","7","0","1","1","1","1","2","1",1,65,0,15,"2",0,"2",4
"2","266","2","1","3","7","2","1","1","1","2","1",2,1,0,5,"3",0,"3",4
"2","266","2","1","2","4","2","1","2","2","2","1",3,0,0,2,"2",0,"3",6
"2","266","1","2","4","7","3","1","1","1","2","1",1,0,0,2,"1",2,"3",4
"2","266","2","7","0","0","1","1","2","2","2","1",1,0,0,2,"2",0,"1",6
"2","266","1","3","7","0","2","1","2","2","2","1",1,0,0,5,"1",0,"2",6
"2","266","2","2","4","5","2","1","2","1","2","1",1,0,0,2,"3",0,"3",5
"2","266","3","1","4","7","2","1","2","2","2","1",7,0,0,3,"2",0,"3",6
"2","266","2","4","7","0","1","1","1","1","1","1",1,0,0,2,"4",0,"2",3
"2","266","2","1","7","0","1","1","3","3","3","1",1,0,0,3,"2",0,"2",9
"2","266","1","1","7","0","2","1","1","1","1","1",1,50,0,2,"2",1,"2",3
"2","266","3","1","2","7","2","1","2","2","2","1",2,0,0,1,"2",0,"3",6
"2","266","2","6","7","0","2","1","1","1","2","1",1,0,0,5,"3",1,"2",4
"2","266","2","1","7","0","1","1","2","2","2","1",1,0,0,3,"1",0,"2",6
"2","266","3","2","7","0","2","1","1","1","1","1",7,0,0,5,"2",1,"2",3
"2","266","2","5","7","0","2","1","2","1","2","1",1,0,0,4,"1",0,"2",5
"2","266","2","1","4","6","2","1","1","1","2","1",1,0,2,9,"2",0,"3",4
"2","266","1","1","6","7","1","2","1","1","2","1",1,0,0,4,"2",0,"3",4
"2","266","1","3","0","0","2","2","2","2","2","1",1,0,0,4,"1",0,"1",6
"2","266","3","4","6","7","1","1","2","2","3","1",5,0,0,1,"4",0,"3",7
"2","266","1","4","7","0","1","1","2","1","2","1",1,0,0,4,"2",0,"2",5
"2","266","2","1","4","0","2","1","2","2","2","1",1,0,0,2,"4",0,"2",6
"2","266","3","1","3","7","2","1","2","2","2","1",3,0,0,6,"1",0,"3",6
"2","266","2","4","7","0","1","1","2","2","2","1",1,0,0,0,"4",0,"2",6
"2","266","2","7","0","0","1","1","3","3","3","1",1,0,0,1,"2",1,"1",9
"2","266","2","1","0","0","2","1","2","1","2","1",1,0,0,4,"2",0,"1",5
"2","266","1","6","0","0","1","1","2","1","2","1",1,0,0,1,"2",0,"1",5
"2","266","2","1","4","0","2","1","2","2","2","1",1,0,0,3,"2",0,"2",6
"2","266","1","2","3","7","2","1","3","2","2","1",1,0,0,3,"4",1,"3",7
"2","266","1","1","2","6","1","1","2","2","2","1",1,0,0,11,"1",0,"3",6
"2","266","2","1","7","0","1","1","1","1","2","1",1,0,0,25,"3",0,"2",4
"2","266","2","5","0","0","2","1","2","2","2","1",1,0,0,1,"1",0,"1",6
"2","266","2","1","6","0","1","1","2","2","2","1",1,0,1,3,"1",0,"2",6
"2","266","1","3","7","0","2","1","1","1","2","1",1,0,0,1,"1",0,"2",4
"2","266","2","6","7","0","1","1","1","1","2","1",1,10,0,14,"3",0,"2",4
"2","266","1","1","7","0","1","1","1","1","1","1",1,0,0,1,"3",0,"2",3
"2","266","1","1","2","0","1","1","1","1","3","1",1,0,0,1,"3",0,"2",5
"2","266","2","1","7","0","2","2","2","2","2","1",1,0,1,4,"2",0,"2",6
"2","266","3","1","2","4","1","1","2","2","2","1",3,0,0,14,"2",1,"3",6
"2","266","3","1","5","7","1","1","2","2","2","1",2,0,0,4,"3",0,"3",6
"2","266","2","1","0","0","2","1","2","1","1","1",1,0,0,2,"3",1,"1",4
"2","266","2","4","7","0","2","1","1","1","1","1",1,0,0,7,"2",1,"2",3
"2","266","1","6","7","0","2","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","3","2","5","7","1","1","3","3","3","1",4,0,0,4,"3",0,"3",9
"2","266","2","5","6","0","1","1","3","3","3","1",1,0,0,2,"2",2,"2",9
"2","266","2","3","7","0","2","1","2","2","2","1",1,0,0,2,"2",0,"2",6
"2","266","2","1","2","7","1","1","2","2","2","1",1,1,0,1,"4",0,"3",6
"2","266","3","1","0","0","2","1","2","2","2","1",2,0,0,3,"4",0,"1",6
"2","266","1","6","7","0","2","1","2","1","2","1",1,50,1,6,"1",0,"2",5
"2","266","2","4","7","0","2","1","1","1","2","1",1,0,1,10,"3",0,"2",4
"2","266","1","6","7","0","2","1","2","2","2","1",1,15,0,6,"1",0,"2",6
"2","266","1","4","7","0","2","1","2","1","2","1",1,0,0,2,"3",0,"2",5
"2","266","2","1","6","7","2","3","1","1","3","1",1,300,0,2,"4",3,"3",5
"2","266","2","2","4","7","1","1","2","1","1","1",1,0,0,6,"3",1,"3",4
"2","266","2","6","0","0","2","1","1","1","1","1",1,0,0,2,"2",2,"1",3
"2","266","3","3","6","0","2","1","2","1","2","1",3,0,0,1,"3",0,"2",5
"2","266","1","6","0","0","3","1","3","3","2","1",1,0,0,3,"4",1,"1",8
"2","266","2","1","3","7","2","1","2","2","2","1",1,0,0,4,"2",0,"3",6
"2","266","1","3","0","0","1","1","2","1","1","1",1,0,1,0,"4",0,"1",4
"2","266","1","3","7","0","2","1","1","1","1","1",1,0,0,3,"3",1,"2",3
"2","266","1","6","7","0","2","1","3","3","3","1",1,0,0,8,"1",0,"2",9
"2","266","1","2","4","7","1","1","2","2","2","1",1,0,0,3,"2",0,"3",6
"2","266","1","1","7","0","2","1","2","3","3","1",1,0,0,5,"4",4,"2",8
"2","266","2","3","6","7","1","1","1","1","2","1",1,0,0,4,"2",0,"3",4
"2","266","2","5","7","0","1","1","1","1","1","1",1,0,0,4,"3",0,"2",3
"2","266","1","1","7","0","3","1","2","2","2","1",4,0,0,3,"2",0,"2",6
"2","266","1","3","4","7","2","1","2","2","2","1",1,0,1,3,"1",0,"3",6
"2","266","2","1","7","0","2","1","1","1","2","1",1,180,0,2,"4",1,"2",4
"2","266","1","1","7","0","1","1","2","1","2","1",1,0,0,7,"1",0,"2",5
"2","266","3","1","4","6","1","2","2","2","2","1",6,0,0,5,"2",0,"3",6
"2","266","1","6","7","0","2","1","1","1","2","1",2,0,0,1,"2",2,"2",4
"2","266","2","1","2","4","1","1","2","2","2","1",3,0,0,1,"3",0,"3",6
"2","266","1","2","5","0","2","1","1","1","1","1",1,0,0,2,"3",1,"2",3
"2","266","1","4","7","0","1","1","2","1","2","1",1,0,0,5,"3",0,"2",5
"2","266","2","2","4","7","2","1","1","1","1","1",8,0,0,9,"4",2,"3",3
"2","266","1","3","7","0","1","1","2","2","2","1",1,0,0,4,"1",0,"2",6
"2","266","1","1","7","0","2","2","1","1","2","1",1,0,0,4,"3",0,"2",4
