"","Type","Gender","Color1","Color2","Color3","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","purebreed"
"1199","Dog","Mixed","Black","Brown",NA,"Medium","Short","No","Yes","No","Healthy",2,0,NA,6,"3","Miniature Pinscher",0,"2","5","Yes"
"1200","Dog","Female","Black","Brown",NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,3,"3","Miniature Pinscher",0,"2","5","Yes"
"1201","Dog","Female","Black","Brown",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,11,"4","Miniature Pinscher",2,"2","3","Yes"
"1202","Dog","Female","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,200,NA,7,"2","Miniature Pinscher",0,"1","3","Yes"
"1203","Dog","Female","Black","Brown",NA,"Small","Medium","Not Sure","No","Not Sure","Healthy",1,0,NA,3,"4","Miniature Pinscher",4,"2","8","Yes"
"1204","Dog","Female","Yellow",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,3,"1","Miniature Pinscher",2,"1","3","Yes"
"1205","Dog","Female","Brown",NA,NA,"Small","Short","Not Sure","Not Sure","No","Minor Injury",1,0,NA,3,"2","Miniature Pinscher",2,"1","8","Yes"
"1206","Dog","Male","Black","Brown",NA,"Small","Short","Yes","Yes","No","Healthy",1,0,NA,3,"2","Miniature Pinscher",10,"2","4","Yes"
"1207","Dog","Male","Black","Brown",NA,"Small","Short","No","Yes","No","Healthy",1,0,NA,5,"2","Miniature Pinscher",0,"2","5","Yes"
"1208","Dog","Female","Black","Brown",NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,2,"2","Miniature Pinscher",4,"2","3","Yes"
"1209","Dog","Female","Black","White",NA,"Small","Short","No","Yes","No","Healthy",1,0,NA,5,"3","Miniature Pinscher",0,"2","5","Yes"
"1210","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,250,NA,1,"3","Miniature Pinscher",1,"1","4","Yes"
"1211","Dog","Male","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,3,"2","Miniature Pinscher",1,"1","3","Yes"
"1212","Dog","Male","Black","Brown",NA,"Small","Medium","Not Sure","Yes","No","Minor Injury",1,0,NA,2,"2","Miniature Pinscher",7,"2","6","Yes"
"1213","Dog","Female","Brown",NA,NA,"Small","Short","Not Sure","Not Sure","No","Healthy",1,0,NA,0,"2","Miniature Pinscher",2,"1","8","Yes"
"1214","Dog","Male","Black","Brown",NA,"Small","Short","Yes","Yes","Yes","Healthy",2,50,NA,5,"1","Miniature Pinscher",1,"2","3","Yes"
"1215","Dog","Female","Brown",NA,NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,4,"1","Miniature Pinscher",2,"1","9","Yes"
"1216","Dog","Mixed","Black","Golden",NA,"Small","Short","No","No","No","Healthy",2,0,NA,6,"1","Miniature Pinscher",0,"2","6","Yes"
"1217","Dog","Male","Brown",NA,NA,"Small","Short","Not Sure","Not Sure","No","Minor Injury",1,0,NA,1,"2","Miniature Pinscher",5,"1","8","Yes"
"1218","Dog","Mixed","Golden","Cream",NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",2,0,NA,5,"1","Miniature Pinscher",2,"2","9","Yes"
"1219","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,0,NA,5,"1","Miniature Pinscher",2,"1","4","Yes"
"1220","Dog","Male","Brown",NA,NA,"Medium","Short","No","Yes","No","Healthy",1,0,NA,0,"4","Mountain Dog",0,"1","5","Yes"
"1221","Dog","Female","Yellow","White",NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,3,"2","Munsterlander",3,"2","5","Yes"
"1222","Dog","Female","Brown","White",NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,3,"2","Munsterlander",2,"2","5","Yes"
"1223","Dog","Male","Cream","White",NA,"Large","Medium","No","Yes","No","Healthy",1,0,NA,3,"2","Munsterlander",2,"2","5","Yes"
"1224","Dog","Male","Black","Golden","Cream","Medium","Long","Yes","Yes","Yes","Healthy",1,0,NA,9,"3","Old English Sheepdog",8,"3","3","Yes"
"1225","Dog","Female","White",NA,NA,"Small","Medium","Yes","Yes","Not Sure","Healthy",1,0,NA,4,"2","Papillon",1,"1","5","Yes"
"1226","Dog","Female","White",NA,NA,"Small","Long","Yes","Yes","Yes","Healthy",1,0,NA,5,"0","Papillon",2,"1","3","Yes"
"1227","Dog","Male","Brown","Cream",NA,"Small","Long","Yes","Yes","No","Healthy",1,0,NA,3,"1","Pekingese",5,"2","4","Yes"
"1228","Dog","Male","Brown",NA,NA,"Medium","Long","Yes","Yes","No","Healthy",1,400,NA,1,"2","Pekingese",2,"1","4","Yes"
"1229","Dog","Female","White",NA,NA,"Large","Medium","Yes","Yes","Not Sure","Healthy",1,150,NA,2,"2","Pekingese",1,"1","5","Yes"
"1230","Dog","Female","Gray","White",NA,"Small","Medium","Not Sure","Not Sure","Yes","Healthy",1,0,NA,5,"2","Pekingese",10,"2","7","Yes"
"1231","Dog","Male","Cream",NA,NA,"Small","Medium","Yes","Yes","No","Healthy",1,500,NA,8,"2","Pekingese",0,"1","4","Yes"
"1232","Dog","Female","Brown","Golden","White","Small","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"2","Pekingese",5,"3","4","Yes"
"1233","Dog","Male","Brown","Cream",NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,2,"2","Pekingese",0,"2","4","Yes"
"1234","Dog","Female","Black","Brown","Golden","Small","Medium","Not Sure","Yes","Yes","Healthy",1,0,NA,1,"1","Pekingese",1,"3","5","Yes"
"1235","Dog","Male","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,3,"2","Pekingese",2,"1","3","Yes"
"1236","Dog","Female","Brown","Cream",NA,"Small","Long","Yes","Yes","Yes","Healthy",1,200,NA,3,"3","Pekingese",2,"2","3","Yes"
"1237","Dog","Male","Brown","Cream",NA,"Small","Long","Yes","Yes","Not Sure","Healthy",1,0,NA,1,"3","Pekingese",4,"2","5","Yes"
"1238","Dog","Male","White",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"1","Pekingese",5,"1","9","Yes"
"1239","Dog","Female","Brown","White",NA,"Small","Long","Yes","Yes","Yes","Healthy",1,0,NA,5,"2","Pekingese",1,"2","3","Yes"
"1240","Dog","Male","White",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"1","Pekingese",7,"1","9","Yes"
"1241","Dog","Male","Cream",NA,NA,"Small","Long","Yes","Yes","Not Sure","Healthy",1,50,NA,1,"1","Pekingese",2,"1","5","Yes"
"1242","Dog","Mixed","Brown","Cream",NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",4,0,NA,5,"1","Pekingese",3,"2","9","Yes"
"1243","Dog","Female","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,2,"4","Pekingese",5,"1","3","Yes"
"1244","Dog","Female","Brown",NA,NA,"Small","Long","Yes","Yes","No","Minor Injury",1,50,2,9,"1","Pekingese",5,"1","4","Yes"
"1245","Dog","Mixed","Black","Brown","White","Medium","Medium","No","No","No","Healthy",9,100,NA,5,"2","Pit Bull Terrier",0,"3","6","Yes"
"1246","Dog","Female","Brown",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,NA,4,"4","Pit Bull Terrier",4,"1","6","Yes"
"1247","Dog","Female","Black","Brown","White","Medium","Short","No","No","No","Healthy",7,100,NA,5,"2","Pit Bull Terrier",0,"3","6","Yes"
"1248","Dog","Female","Black","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,3,"1","Pit Bull Terrier",0,"2","4","Yes"
"1249","Dog","Male","Gray",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,10,NA,2,"3","Pit Bull Terrier",2,"1","4","Yes"
"1250","Dog","Male","Brown","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,300,NA,1,"2","Pit Bull Terrier",5,"2","3","Yes"
"1251","Dog","Mixed","Black",NA,NA,"Medium","Short","No","Yes","No","Healthy",3,200,NA,3,"1","Pit Bull Terrier",0,"1","5","Yes"
"1252","Dog","Female","Brown",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,100,NA,1,"3","Pit Bull Terrier",1,"1","3","Yes"
"1253","Dog","Mixed","Black","Brown","White","Medium","Short","No","No","No","Healthy",3,200,NA,3,"0","Pit Bull Terrier",0,"3","6","Yes"
"1254","Dog","Male","Brown",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,1,"0","Pit Bull Terrier",0,"1","4","Yes"
"1255","Dog","Female","Black","White",NA,"Medium","Short","Not Sure","Yes","Yes","Healthy",1,200,NA,2,"4","Pit Bull Terrier",2,"2","5","Yes"
"1256","Dog","Female","Gray",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",2,400,NA,5,"2","Pit Bull Terrier",4,"1","3","Yes"
"1257","Dog","Male","Brown","Cream","White","Medium","Short","Yes","Yes","No","Healthy",1,0,NA,2,"4","Pit Bull Terrier",1,"3","4","Yes"
"1258","Dog","Female","Black","White",NA,"Medium","Short","Yes","Yes","No","Healthy",1,0,NA,5,"1","Pit Bull Terrier",1,"2","4","Yes"
"1259","Dog","Female","White",NA,NA,"Medium","Short","No","No","No","Healthy",1,0,1,4,"3","Pit Bull Terrier",0,"1","6","Yes"
"1260","Dog","Female","Brown","White",NA,"Large","Short","Not Sure","Yes","Yes","Healthy",1,200,NA,2,"2","Pit Bull Terrier",1,"2","5","Yes"
"1261","Dog","Male","Brown","White",NA,"Large","Short","Yes","Yes","Yes","Healthy",1,350,NA,5,"4","Pit Bull Terrier",4,"2","3","Yes"
"1262","Dog","Mixed","Black","Brown","White","Medium","Short","No","No","No","Healthy",3,0,NA,3,"2","Pit Bull Terrier",0,"3","6","Yes"
"1263","Dog","Female","Brown","White",NA,"Large","Short","Yes","Yes","No","Healthy",1,100,NA,4,"4","Pit Bull Terrier",1,"2","4","Yes"
"1264","Dog","Male","Brown",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",6,0,NA,6,"2","Pit Bull Terrier",0,"1","4","Yes"
"1265","Dog","Male","Black","Brown","White","Medium","Short","No","No","No","Healthy",1,0,NA,4,"4","Pit Bull Terrier",0,"3","6","Yes"
"1266","Dog","Female","Black","White",NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,300,NA,3,"4","Pit Bull Terrier",4,"2","3","Yes"
"1267","Dog","Male","Gray",NA,NA,"Large","Short","Yes","Not Sure","Yes","Healthy",1,0,NA,2,"4","Pit Bull Terrier",5,"1","5","Yes"
"1268","Dog","Female","Black","Yellow","White","Medium","Short","No","Yes","Yes","Healthy",1,0,NA,2,"4","Pointer",1,"3","4","Yes"
"1269","Dog","Male","Brown","Golden",NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"1","Pomeranian",4,"2","4","Yes"
"1270","Dog","Female","Cream",NA,NA,"Small","Long","Yes","Yes","No","Healthy",1,300,NA,5,"2","Pomeranian",2,"1","4","Yes"
"1271","Dog","Male","Brown","Cream",NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,12,"2","Pomeranian",4,"2","9","Yes"
"1272","Dog","Male","Yellow","White",NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,9,"2","Pomeranian",2,"2","9","Yes"
"1273","Dog","Male","Black","White",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,380,NA,1,"1","Pomeranian",0,"2","4","Yes"
"1274","Dog","Male","Yellow",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,2,"1","Pomeranian",1,"1","9","Yes"
"1275","Dog","Male","Brown","Cream",NA,"Small","Medium","Yes","Yes","No","Healthy",1,500,NA,2,"1","Pomeranian",0,"2","4","Yes"
"1276","Dog","Male","Golden",NA,NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"4","Pomeranian",4,"1","4","Yes"
"1277","Dog","Female","Black","Cream","White","Small","Long","Yes","Yes","No","Healthy",1,300,NA,3,"2","Pomeranian",1,"3","4","Yes"
"1278","Dog","Male","Brown",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"3","Pomeranian",1,"1","9","Yes"
"1279","Dog","Male","Black","Golden","White","Small","Medium","Yes","Yes","No","Healthy",1,0,NA,5,"2","Pomeranian",2,"3","4","Yes"
"1280","Dog","Female","Cream",NA,NA,"Medium","Long","Yes","Yes","Yes","Healthy",1,0,NA,3,"3","Pomeranian",2,"1","3","Yes"
"1281","Dog","Female","Brown",NA,NA,"Small","Long","Not Sure","Not Sure","Yes","Healthy",1,0,NA,1,"1","Pomeranian",3,"1","7","Yes"
"1282","Dog","Male","Cream","White",NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,3,"1","Pomeranian",2,"2","4","Yes"
"1283","Dog","Female","White",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",2,0,NA,0,"4","Pomeranian",8,"1","3","Yes"
"1284","Dog","Male","Brown","Golden","White","Small","Long","Yes","Yes","No","Healthy",1,200,NA,2,"1","Pomeranian",4,"3","4","Yes"
"1285","Dog","Male","Brown","Yellow",NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,2,"1","Pomeranian",3,"2","3","Yes"
"1286","Dog","Female","Brown",NA,NA,"Small","Long","Not Sure","Yes","No","Healthy",1,0,NA,2,"4","Pomeranian",9,"1","6","Yes"
"1287","Dog","Male","White",NA,NA,"Small","Long","Yes","Yes","No","Healthy",1,300,NA,2,"2","Pomeranian",2,"1","4","Yes"
"1288","Dog","Male","Brown","Golden","White","Small","Long","Yes","Yes","No","Healthy",1,300,NA,5,"2","Pomeranian",6,"3","4","Yes"
"1289","Dog","Male","Golden","Cream",NA,"Medium","Long","Yes","Yes","Yes","Healthy",1,0,NA,5,"3","Pomeranian",3,"2","3","Yes"
"1290","Dog","Male","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"2","Pomeranian",1,"1","3","Yes"
"1291","Dog","Female","Brown",NA,NA,"Small","Long","Yes","Yes","Yes","Healthy",1,0,NA,3,"1","Poodle",5,"1","3","Yes"
"1292","Dog","Male","White",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,0,NA,1,"1","Poodle",4,"1","4","Yes"
"1293","Dog","Male","Brown",NA,NA,"Small","Medium","Not Sure","Not Sure","No","Healthy",1,0,NA,3,"2","Poodle",3,"1","8","Yes"
"1294","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","Not Sure","Healthy",1,0,NA,1,"0","Poodle",1,"1","5","Yes"
"1295","Dog","Male","Gray",NA,NA,"Medium","Short","Yes","Yes","Yes","Healthy",1,0,NA,7,"2","Poodle",1,"1","3","Yes"
"1296","Dog","Male","Black","Brown","Gray","Medium","Long","Yes","Yes","No","Healthy",1,0,NA,2,"2","Poodle",7,"3","4","Yes"
"1297","Dog","Female","Cream","White",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"0","Poodle",5,"2","3","Yes"
"1298","Dog","Female","Black",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,200,NA,2,"2","Poodle",2,"1","4","Yes"
"1299","Dog","Male","White",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,0,1,12,"2","Poodle",1,"1","4","Yes"
"1300","Dog","Male","Cream",NA,NA,"Small","Medium","No","Yes","No","Healthy",1,0,NA,2,"2","Poodle",4,"1","5","Yes"
"1301","Dog","Male","Brown","Golden",NA,"Small","Medium","Yes","Yes","No","Healthy",1,200,NA,0,"1","Poodle",0,"2","4","Yes"
"1302","Dog","Male","Cream",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,5,"1","Poodle",5,"1","9","Yes"
"1303","Dog","Male","White",NA,NA,"Small","Short","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,3,"3","Poodle",3,"1","9","Yes"
"1304","Dog","Female","Brown",NA,NA,"Medium","Short","Yes","Yes","No","Healthy",1,400,NA,6,"3","Poodle",0,"1","4","Yes"
"1305","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"1","Poodle",2,"1","3","Yes"
"1306","Dog","Female","Black",NA,NA,"Small","Medium","Not Sure","Not Sure","No","Healthy",1,1,NA,1,"1","Poodle",1,"1","8","Yes"
"1307","Dog","Male","Cream","White",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"2","Poodle",4,"2","3","Yes"
"1308","Dog","Male","Black",NA,NA,"Medium","Short","Not Sure","Not Sure","Not Sure","Healthy",1,150,NA,3,"1","Poodle",0,"1","9","Yes"
"1309","Dog","Female","Brown",NA,NA,"Small","Medium","No","Yes","Yes","Healthy",1,0,NA,5,"2","Poodle",2,"1","4","Yes"
"1310","Dog","Female","Cream",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Poodle",3,"1","3","Yes"
"1311","Dog","Male","Cream",NA,NA,"Small","Short","Yes","Yes","Not Sure","Healthy",1,600,NA,3,"4","Poodle",2,"1","5","Yes"
"1312","Dog","Female","Cream",NA,NA,"Small","Long","Not Sure","Not Sure","No","Healthy",1,0,NA,0,"1","Poodle",3,"1","8","Yes"
"1313","Dog","Male","White",NA,NA,"Medium","Medium","Yes","Not Sure","No","Healthy",1,0,NA,1,"2","Poodle",4,"1","6","Yes"
"1314","Dog","Male","Cream",NA,NA,"Small","Medium","No","No","No","Healthy",1,0,NA,3,"1","Poodle",1,"1","6","Yes"
"1315","Dog","Mixed","Black","Brown",NA,"Medium","Medium","No","No","No","Healthy",5,0,NA,0,"3","Poodle",0,"2","6","Yes"
"1316","Dog","Male","Cream",NA,NA,"Small","Medium","Not Sure","Not Sure","No","Healthy",1,0,NA,2,"2","Poodle",1,"1","8","Yes"
"1317","Dog","Female","White",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,200,NA,5,"0","Poodle",2,"1","4","Yes"
"1318","Dog","Male","Brown",NA,NA,"Medium","Short","Not Sure","Not Sure","No","Minor Injury",1,0,NA,2,"1","Poodle",4,"1","8","Yes"
"1319","Dog","Female","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,250,NA,4,"2","Poodle",4,"1","3","Yes"
"1320","Dog","Female","Cream","White",NA,"Small","Long","Yes","Yes","Yes","Healthy",1,0,NA,1,"3","Poodle",4,"2","3","Yes"
"1321","Dog","Male","White",NA,NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"2","Poodle",1,"1","9","Yes"
"1322","Dog","Male","Brown",NA,NA,"Small","Medium","No","Yes","No","Healthy",1,450,NA,3,"1","Poodle",0,"1","5","Yes"
"1323","Dog","Male","White",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,0,NA,0,"4","Poodle",2,"1","3","Yes"
"1324","Dog","Male","Brown","Golden",NA,"Small","Short","Yes","Yes","Yes","Healthy",1,350,NA,3,"1","Poodle",2,"2","3","Yes"
"1325","Dog","Female","Cream","White",NA,"Small","Medium","Not Sure","Not Sure","Yes","Healthy",1,250,NA,3,"1","Poodle",5,"2","7","Yes"
"1326","Dog","Female","Brown","Golden",NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"2","Poodle",0,"2","4","Yes"
"1327","Dog","Male","White",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Minor Injury",1,120,NA,3,"1","Poodle",2,"1","9","Yes"
"1328","Dog","Female","Brown",NA,NA,"Small","Short","No","No","No","Healthy",1,500,NA,2,"1","Poodle",0,"1","6","Yes"
"1329","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Minor Injury",1,0,NA,4,"1","Poodle",5,"1","3","Yes"
"1330","Dog","Male","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,250,NA,5,"2","Poodle",2,"1","3","Yes"
"1331","Dog","Female","Brown",NA,NA,"Medium","Medium","Yes","Yes","Not Sure","Healthy",1,0,NA,1,"3","Poodle",7,"1","5","Yes"
"1332","Dog","Male","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,100,NA,1,"2","Poodle",3,"1","3","Yes"
"1333","Dog","Female","White",NA,NA,"Small","Long","Yes","Yes","Yes","Healthy",1,200,NA,3,"2","Poodle",9,"1","3","Yes"
"1334","Dog","Male","Golden",NA,NA,"Small","Long","Yes","Yes","No","Healthy",1,0,NA,4,"0","Poodle",1,"1","4","Yes"
"1335","Dog","Female","Cream",NA,NA,"Medium","Medium","Yes","Yes","No","Minor Injury",1,0,NA,0,"0","Poodle",2,"1","4","Yes"
"1336","Dog","Female","Black","White",NA,"Small","Medium","Not Sure","Yes","No","Healthy",1,0,NA,5,"3","Poodle",2,"2","6","Yes"
"1337","Dog","Female","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,1,"4","Poodle",5,"1","3","Yes"
"1338","Dog","Male","Cream","White",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,200,NA,4,"3","Poodle",3,"2","3","Yes"
"1339","Dog","Male","Brown","Golden",NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"1","Poodle",2,"2","4","Yes"
"1340","Dog","Male","Black","White",NA,"Small","Medium","Yes","No","No","Healthy",1,10,NA,1,"4","Poodle",1,"2","5","Yes"
"1341","Dog","Female","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"1","Poodle",2,"1","3","Yes"
"1342","Dog","Male","Black",NA,NA,"Small","Short","Yes","Yes","No","Healthy",1,300,NA,5,"4","Poodle",1,"1","4","Yes"
"1343","Dog","Male","Black",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,5,"4","Poodle",7,"1","3","Yes"
"1344","Dog","Female","Brown",NA,NA,"Small","Long","Not Sure","Yes","Not Sure","Healthy",1,0,NA,1,"2","Poodle",2,"1","7","Yes"
"1345","Dog","Female","White",NA,NA,"Small","Medium","Yes","Yes","Not Sure","Healthy",1,1,NA,1,"0","Poodle",5,"1","5","Yes"
"1346","Dog","Male","White",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,250,NA,2,"1","Poodle",2,"1","4","Yes"
"1347","Dog","Male","Yellow",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,300,NA,3,"3","Poodle",4,"1","3","Yes"
"1348","Dog","Male","Cream",NA,NA,"Small","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,0,NA,1,"0","Poodle",1,"1","9","Yes"
"1349","Dog","Female","Cream",NA,NA,"Medium","Medium","Not Sure","Not Sure","Not Sure","Healthy",1,450,NA,2,"1","Poodle",2,"1","9","Yes"
"1350","Dog","Female","Brown","Cream",NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,0,NA,3,"3","Poodle",4,"2","3","Yes"
"1351","Dog","Male","Golden",NA,NA,"Medium","Medium","No","Yes","No","Healthy",1,0,NA,2,"4","Poodle",8,"1","5","Yes"
"1352","Dog","Female","Black","Brown",NA,"Small","Long","Yes","Yes","Yes","Healthy",1,250,NA,2,"3","Poodle",2,"2","3","Yes"
"1353","Dog","Male","Cream",NA,NA,"Medium","Long","Yes","Yes","Not Sure","Healthy",1,200,NA,1,"4","Poodle",2,"1","5","Yes"
"1354","Dog","Male","Brown",NA,NA,"Small","Medium","Yes","Yes","No","Healthy",1,0,NA,1,"1","Poodle",0,"1","4","Yes"
"1355","Dog","Male","Brown",NA,NA,"Small","Medium","Yes","Yes","Yes","Minor Injury",1,200,NA,5,"2","Poodle",2,"1","3","Yes"
"1356","Dog","Female","Brown",NA,NA,"Small","Short","Yes","Yes","Yes","Healthy",1,500,NA,3,"0","Poodle",3,"1","3","Yes"
"1357","Dog","Male","Black",NA,NA,"Large","Medium","Not Sure","Yes","No","Healthy",1,0,NA,1,"1","Poodle",0,"1","6","Yes"
"1358","Dog","Male","Cream",NA,NA,"Medium","Medium","Yes","Yes","No","Healthy",1,0,NA,4,"1","Poodle",2,"1","4","Yes"
"1359","Dog","Male","Cream",NA,NA,"Medium","Long","Yes","Yes","No","Healthy",1,50,NA,4,"1","Poodle",0,"1","4","Yes"
"1360","Dog","Male","Cream",NA,NA,"Small","Medium","Yes","Yes","Yes","Healthy",1,200,NA,3,"3","Poodle",4,"1","3","Yes"
"1361","Dog","Female","Brown",NA,NA,"Small","Medium","Not Sure","Yes","Yes","Healthy",1,300,NA,3,"3","Poodle",4,"1","5","Yes"
"1362","Dog","Male","Brown",NA,NA,"Small","Medium","Yes","Yes","Not Sure","Healthy",1,200,NA,4,"2","Poodle",0,"1","5","Yes"
"1363","Dog","Male","White",NA,NA,"Medium","Medium","Yes","Yes","Yes","Healthy",1,500,NA,0,"1","Poodle",1,"1","3","Yes"
"1364","Dog","Female","Cream",NA,NA,"Medium","Medium","Yes","Not Sure","Yes","Healthy",1,0,NA,2,"0","Poodle",3,"1","5","Yes"
