"","Gender","MaturitySize","FurLength","Vaccinated","Dewormed","Sterilized","Health","Quantity","Fee","VideoAmt","PhotoAmt","AdoptionSpeed","breedname","AgeYears","NumColors","AllMeds","ColorName1","ColorName2","ColorName3","height_low_inches","height_high_inches","weight_low_lbs","weight_high_lbs","avg_weight","size","hypoallergenic"
"2167","3","2","1","2","1","2","1",6,0,0,6,"1","Terrier",0,"3","5","Brown","Cream","White",NA,NA,NA,NA,NA,NA,"No"
"2168","1","2","1","1","1","1","1",1,300,0,1,"1","Terrier",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2169","2","2","2","2","2","2","1",1,0,0,4,"1","Terrier",0,"1","6","Golden",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2170","2","2","1","2","1","2","1",1,0,0,2,"1","Terrier",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"2171","2","2","1","2","2","2","1",1,0,0,4,"1","Toy Fox Terrier",0,"2","6","Black","Brown",NA,10,10,4,7,5.5,"toy","No"
"2172","1","2","2","2","1","2","1",1,0,0,5,"1","Toy Fox Terrier",0,"3","5","Black","Brown","White",10,10,4,7,5.5,"toy","No"
"2173","1","2","1","2","2","2","1",1,0,0,3,"1","Toy Fox Terrier",0,"1","6","White",NA,NA,10,10,4,7,5.5,"toy","No"
"2174","2","2","1","1","1","2","1",1,0,0,4,"1","Weimaraner",0,"1","4","Brown",NA,NA,25,27,70,85,77.5,"large","No"
"2175","2","2","1","1","1","2","1",1,0,0,5,"1","Weimaraner",9,"1","4","Black",NA,NA,25,27,70,85,77.5,"large","No"
"2176","1","2","1","1","1","2","1",1,0,0,1,"1","Weimaraner",0,"1","4","Brown",NA,NA,25,27,70,85,77.5,"large","No"
"2177","2","2","1","1","1","1","1",1,0,0,1,"1","Welsh Corgi",2,"2","3","Brown","Yellow",NA,NA,NA,NA,NA,NA,NA,"No"
"2178","2","2","2","3","3","3","1",1,0,0,1,"1","West Highland White Terrier Westie",1,"2","9","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"2179","2","2","2","3","3","3","2",2,400,0,2,"1","West Highland White Terrier Westie",7,"1","9","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2180","2","1","2","1","1","1","1",1,0,0,2,"1","West Highland White Terrier Westie",7,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2181","2","1","2","3","3","3","1",1,0,0,1,"1","West Highland White Terrier Westie",8,"1","9","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2182","1","1","3","3","1","3","1",1,0,0,1,"1","West Highland White Terrier Westie",2,"1","7","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2183","1","2","2","1","1","1","1",1,0,0,1,"1","West Highland White Terrier Westie",6,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2184","2","1","3","3","3","1","1",1,200,0,3,"1","West Highland White Terrier Westie",3,"1","7","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2185","1","2","2","3","3","2","1",1,0,0,1,"1","Wheaten Terrier",12,"1","8","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"Yes"
"2186","2","2","2","1","1","1","1",1,0,0,4,"1","Wheaten Terrier",6,"2","3","Brown","Gray",NA,NA,NA,NA,NA,NA,NA,"Yes"
"2187","2","2","1","1","1","2","1",1,0,1,4,"1","Whippet",0,"3","4","Golden","Cream","White",18,22,27,30,28.5,"small","No"
"2188","1","2","1","1","1","1","1",1,0,0,20,"1","Whippet",2,"1","3","Black",NA,NA,18,22,27,30,28.5,"small","No"
"2189","1","3","3","1","1","2","1",1,0,0,3,"1","White German Shepherd",4,"1","4","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2190","2","2","2","3","3","3","1",1,100,0,3,"1","White German Shepherd",7,"1","9","White",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2191","2","2","2","1","1","2","1",1,0,0,2,"1","Wirehaired Terrier",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,"No"
"2192","1","2","2","1","1","1","1",1,250,0,3,"1","Wirehaired Terrier",1,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,"No"
"2193","2","2","1","1","3","2","1",1,0,0,4,"1","Labrador Retriever",0,"2","6","Black","Brown",NA,21,24,55,80,67.5,"large","No"
"2194","2","2","1","3","3","2","1",1,0,0,5,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2195","1","2","1","3","3","2","1",1,0,0,3,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2196","1","2","1","3","3","2","1",1,0,0,2,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2197","1","2","1","3","3","2","1",1,0,0,1,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2198","2","2","1","3","3","2","1",1,0,0,3,"1","Labrador Retriever",0,"2","8","Black","Brown",NA,21,24,55,80,67.5,"large","No"
"2199","1","2","1","3","3","2","1",1,0,0,2,"1","Labrador Retriever",0,"2","8","Black","Brown",NA,21,24,55,80,67.5,"large","No"
"2200","2","2","1","3","3","2","1",1,0,0,4,"1","Labrador Retriever",0,"2","8","Black","Brown",NA,21,24,55,80,67.5,"large","No"
"2201","2","2","1","3","3","2","1",1,0,0,2,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2202","1","2","1","3","3","2","1",1,0,0,2,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2203","2","2","1","3","3","2","1",1,0,0,3,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2204","2","2","1","3","3","2","1",1,0,0,2,"1","Labrador Retriever",0,"1","8","Brown",NA,NA,21,24,55,80,67.5,"large","No"
"2205","1","1","3","1","1","2","1",1,0,0,1,"1","Yorkshire Terrier Yorkie",0,"3","4","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,"No"
"2206","1","1","3","1","1","1","1",1,200,0,1,"1","Yorkshire Terrier Yorkie",7,"2","3","Golden","Gray",NA,NA,NA,NA,NA,NA,NA,"No"
"2207","2","1","3","1","1","1","1",1,280,0,2,"1","Yorkshire Terrier Yorkie",5,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"2208","2","1","1","1","1","2","1",1,0,0,1,"1","Yorkshire Terrier Yorkie",7,"3","4","Black","Golden","White",NA,NA,NA,NA,NA,NA,"No"
"2209","1","1","1","3","3","3","1",1,0,0,1,"0","Yorkshire Terrier Yorkie",2,"2","9","Black","Brown",NA,NA,NA,NA,NA,NA,NA,"No"
"2210","1","2","2","1","1","2","1",1,0,0,7,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2211","2","2","1","1","1","2","1",1,150,0,8,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2212","1","2","1","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","2","2","1","2","2","2","1",6,0,0,9,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2214","1","2","1","2","1","2","1",1,0,0,7,"1","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2215","1","2","3","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"3","4","Brown","Cream","Gray",NA,NA,NA,NA,NA,NA,NA
"2216","2","2","2","3","3","3","1",1,0,0,2,"1","Mixed Breed",0,"3","9","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"2217","2","2","1","2","1","1","1",1,10,0,2,"1","Mixed Breed",1,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","2","2","1","2","1","2","1",1,0,0,8,"1","Mixed Breed",0,"1","5","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","2","2","2","2","1","1","1",1,0,0,7,"1","Mixed Breed",1,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2220","2","2","1","2","1","2","1",3,0,0,5,"1","Mixed Breed",0,"1","5","Gray",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","2","2","2","1","1","1","1",1,0,0,0,"1","Mixed Breed",1,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2222","1","2","1","1","1","2","1",5,0,0,1,"1","Mixed Breed",2,"2","4","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"2223","1","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",1,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","1","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",1,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","1","2","2","2","1","1","1",1,0,0,2,"1","Mixed Breed",1,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2226","1","2","1","2","2","2","1",2,0,0,11,"1","Mixed Breed",0,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2227","2","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",6,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2228","3","2","1","3","3","2","1",9,0,0,3,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2229","2","2","2","2","1","1","1",2,0,0,13,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","1","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2231","2","2","2","1","1","1","1",2,0,0,5,"1","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","2","1","1","3","3","3","2",1,0,0,0,"1","Mixed Breed",0,"2","9","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2233","2","2","2","1","1","1","1",1,0,0,2,"1","Mixed Breed",2,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","1","3","2","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","1","2","1","1","1","3","1",1,0,0,2,"1","Mixed Breed",1,"2","5","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"2236","2","2","1","2","2","1","1",1,0,0,2,"1","Mixed Breed",5,"2","5","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"2237","1","2","2","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2238","1","2","2","1","1","1","1",1,0,0,3,"1","Mixed Breed",5,"3","3","Black","Golden","Gray",NA,NA,NA,NA,NA,NA,NA
"2239","2","2","1","1","1","1","1",5,0,0,1,"1","Mixed Breed",3,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2240","2","2","2","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2241","1","1","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2242","2","2","1","2","1","2","1",1,0,0,1,"0","Mixed Breed",0,"2","5","Brown","Cream",NA,NA,NA,NA,NA,NA,NA,NA
"2243","2","3","1","1","1","2","1",2,0,1,3,"1","Mixed Breed",0,"1","4","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","2","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","1","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2247","2","2","1","1","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2248","1","2","2","2","1","2","1",1,0,0,1,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2249","1","2","2","3","3","2","1",1,0,0,3,"1","Mixed Breed",0,"1","8","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","2","2","2","2","2","2","1",2,0,0,3,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2251","2","2","2","1","1","1","1",1,0,3,11,"1","Mixed Breed",1,"1","3","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","1","2","1","1","1","2","1",1,0,4,18,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2253","1","2","1","2","2","2","1",1,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","3","2","1","2","2","2","1",5,0,0,0,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2255","1","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2256","1","2","1","2","2","2","1",1,0,0,3,"1","Mixed Breed",2,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2257","2","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2258","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2259","2","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","2","3","1","2","2","2","1",6,0,0,5,"1","Mixed Breed",0,"3","6","Black","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"2261","1","3","1","3","3","3","1",1,0,0,3,"1","Mixed Breed",10,"3","9","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2262","2","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","3","2","2","1","1","2","1",3,150,0,3,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2264","3","3","1","3","3","3","1",2,0,0,4,"1","Mixed Breed",0,"3","9","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"2265","1","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","2","1","1","3","3","3","1",3,0,0,1,"1","Mixed Breed",0,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","2","2","1","2","1","2","1",1,0,0,5,"1","Mixed Breed",0,"1","5","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268","3","2","1","1","1","1","1",2,0,0,5,"1","Mixed Breed",3,"3","3","Black","Yellow","Cream",NA,NA,NA,NA,NA,NA,NA
"2269","2","2","2","1","1","1","1",1,0,0,10,"1","Mixed Breed",0,"3","3","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2270","1","2","1","2","3","2","1",1,0,0,3,"1","Mixed Breed",0,"2","7","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2271","2","2","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","1","2","2","1","1","1","1",1,0,0,2,"1","Mixed Breed",4,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2273","2","2","1","1","2","2","1",1,0,0,2,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2274","3","2","2","2","2","2","1",3,0,0,11,"1","Mixed Breed",0,"3","6","Black","Brown","Golden",NA,NA,NA,NA,NA,NA,NA
"2275","2","2","1","3","3","3","1",1,0,1,1,"1","Mixed Breed",1,"2","9","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"2276","2","2","2","1","1","2","1",1,80,0,1,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2277","2","2","2","3","3","3","1",5,0,0,5,"1","Mixed Breed",0,"2","9","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2278","2","2","1","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","3","2","1","1","1","2","1",3,30,0,3,"1","Mixed Breed",0,"3","4","Black","Yellow","White",NA,NA,NA,NA,NA,NA,NA
"2280","3","2","2","2","2","2","1",3,0,0,5,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","3","2","1","3","3","3","1",5,0,0,1,"1","Mixed Breed",0,"3","9","Brown","Yellow","Cream",NA,NA,NA,NA,NA,NA,NA
"2282","2","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2283","2","3","1","3","1","3","1",1,0,0,2,"1","Mixed Breed",0,"3","7","Brown","Cream","White",NA,NA,NA,NA,NA,NA,NA
"2284","2","2","1","1","1","2","1",1,80,0,9,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2285","1","2","2","1","1","1","1",1,150,0,1,"1","Mixed Breed",1,"1","3","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","3","2","1","3","3","3","1",8,0,0,5,"1","Mixed Breed",0,"3","9","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2287","1","2","1","3","3","1","1",1,0,0,3,"1","Mixed Breed",1,"2","7","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2288","2","1","1","1","1","1","1",1,0,0,2,"1","Mixed Breed",0,"1","3","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","1","2","1","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2290","2","2","2","2","1","2","1",1,0,0,2,"1","Mixed Breed",1,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2291","1","2","2","3","3","2","1",1,0,0,3,"1","Mixed Breed",3,"1","8","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","1","2","2","3","3","2","1",1,0,0,1,"1","Mixed Breed",0,"1","8","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","2","2","2","1","1","2","1",1,0,0,5,"1","Mixed Breed",1,"1","4","White",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","1","1","1","2","2","2","1",1,50,1,1,"1","Mixed Breed",1,"2","6","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2295","1","2","1","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2296","2","1","1","2","1","3","1",3,0,0,2,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2297","2","2","1","1","1","1","1",1,0,0,24,"1","Mixed Breed",2,"2","3","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2298","2","2","3","2","2","2","1",1,0,0,3,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","1","3","1","1","1","2","1",2,0,0,9,"1","Mixed Breed",0,"1","4","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","1","2","1","1","1","1","1",1,0,0,3,"1","Mixed Breed",0,"2","3","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2302","1","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",1,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2303","2","2","2","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2304","2","2","1","2","1","2","1",1,0,0,5,"1","Mixed Breed",0,"3","5","Yellow","Cream","White",NA,NA,NA,NA,NA,NA,NA
"2305","1","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"3","6","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"2306","3","3","1","1","1","2","1",3,0,1,8,"1","Mixed Breed",0,"2","4","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"2307","2","3","1","3","3","2","1",1,0,0,2,"1","Mixed Breed",0,"2","8","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2308","2","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"1","5","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","2","1","1","2","2","2","1",4,0,0,5,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2310","2","2","1","1","1","1","1",1,80,0,3,"1","Mixed Breed",2,"1","3","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","2","2","1","1","1","1","1",1,0,0,5,"1","Mixed Breed",3,"3","3","Brown","Golden","White",NA,NA,NA,NA,NA,NA,NA
"2312","1","2","1","2","1","1","1",1,0,0,6,"1","Mixed Breed",0,"1","4","Cream",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","1","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",0,"3","3","Black","Brown","Cream",NA,NA,NA,NA,NA,NA,NA
"2314","1","2","1","3","3","3","1",1,0,0,0,"1","Mixed Breed",0,"2","9","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2315","3","2","1","2","2","2","1",6,0,0,5,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","2","2","2","2","1","2","1",1,1,0,1,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2317","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",4,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","1","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2319","2","2","2","2","1","2","1",1,0,0,12,"1","Mixed Breed",0,"2","5","Black","White",NA,NA,NA,NA,NA,NA,NA,NA
"2320","2","2","1","1","1","1","1",1,0,0,1,"1","Mixed Breed",3,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","2","2","1","1","1","2","1",1,0,1,4,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2322","2","2","2","2","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2323","2","2","1","2","2","2","1",3,0,0,3,"1","Mixed Breed",0,"2","6","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2324","1","3","2","1","1","1","1",1,0,0,3,"0","Mixed Breed",1,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","3","3","1","2","1","2","1",20,50,0,5,"1","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2326","2","2","2","1","1","2","1",1,0,0,2,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2327","2","2","1","3","3","3","1",1,0,0,2,"1","Mixed Breed",0,"1","9","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","1","2","2","2","2","2","1",1,0,0,4,"1","Mixed Breed",0,"2","6","Cream","White",NA,NA,NA,NA,NA,NA,NA,NA
"2329","3","2","1","2","2","1","1",2,0,0,2,"1","Mixed Breed",2,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2330","1","3","1","2","2","3","1",1,0,0,3,"1","Mixed Breed",0,"1","7","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","2","2","1","1","1","1","2",1,20,0,2,"1","Mixed Breed",2,"1","3","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","1","2","2","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"2","6","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2333","2","2","2","2","1","2","1",1,250,0,13,"1","Mixed Breed",0,"2","5","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2334","1","2","2","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"1","4","Golden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",1,"1","4","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","2","2","1","2","2","2","1",1,0,0,2,"1","Mixed Breed",0,"1","6","Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","2","2","1","1","1","2","1",1,0,0,9,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2338","2","2","2","1","1","1","1",1,0,0,3,"1","Mixed Breed",0,"2","3","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2339","2","2","2","1","1","2","1",1,0,0,3,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2340","2","2","1","1","1","2","1",1,0,0,1,"1","Mixed Breed",0,"3","4","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2341","2","2","1","1","1","2","1",1,0,0,6,"1","Mixed Breed",0,"2","4","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2342","1","2","2","1","3","3","1",1,0,0,1,"1","Mixed Breed",1,"2","7","Brown","White",NA,NA,NA,NA,NA,NA,NA,NA
"2343","2","2","2","1","1","2","1",2,0,0,5,"1","Mixed Breed",0,"2","4","Black","Brown",NA,NA,NA,NA,NA,NA,NA,NA
"2344","2","2","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","2","2","1","2","1","2","1",2,0,0,2,"1","Mixed Breed",0,"3","5","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2346","1","2","2","1","1","1","1",1,0,0,0,"1","Mixed Breed",1,"3","3","Brown","Golden","White",NA,NA,NA,NA,NA,NA,NA
"2347","2","2","2","1","1","2","1",1,0,0,4,"1","Mixed Breed",0,"2","4","Black","Golden",NA,NA,NA,NA,NA,NA,NA,NA
"2348","2","2","2","2","2","2","1",2,0,0,4,"1","Mixed Breed",0,"1","6","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","2","1","1","2","2","2","1",1,0,0,1,"1","Mixed Breed",0,"3","6","Black","Brown","White",NA,NA,NA,NA,NA,NA,NA
"2350","1","2","1","1","1","2","1",1,0,0,2,"1","Mixed Breed",1,"1","4","Yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA
